outer_fold,inner_auc_mean,inner_auc_std,inner_auc_n_folds,C,l1_ratio,feature_select_enabled,feature_select_mode,feature_select_k_kin,feature_select_kin_method,feature_select_max_abs_corr,feature_select_max_zero_rate
0,0.5485905024040617,0.012178370660451887,3,1.0,0.25,True,block_kinematic,32,topk_auc,0.9,0.9
0,0.5485905024040617,0.012178370660451887,3,1.0,0.25,True,block_kinematic,32,topk_auc,0.9,0.95
0,0.5577850037595801,0.010713499178944893,3,1.0,0.25,True,block_kinematic,32,topk_auc,0.95,0.9
0,0.5577850037595801,0.010713499178944893,3,1.0,0.25,True,block_kinematic,32,topk_auc,0.95,0.95
0,0.5478379827956099,0.013421914672161398,3,1.0,0.25,True,block_kinematic,32,mrmr,0.9,0.9
0,0.5462812062388333,0.014089256271367945,3,1.0,0.25,True,block_kinematic,32,mrmr,0.9,0.95
0,0.5437139132054386,0.014051424922865787,3,1.0,0.25,True,block_kinematic,32,mrmr,0.95,0.9
0,0.5471530666445921,0.012114364770800357,3,1.0,0.25,True,block_kinematic,32,mrmr,0.95,0.95
0,0.5762237605457945,0.03274880135954465,3,1.0,0.5,True,block_kinematic,0,topk_auc,0.9,0.9
0,0.5762237605457945,0.03274880135954465,3,1.0,0.5,True,block_kinematic,0,topk_auc,0.9,0.95
0,0.5762237605457945,0.03274880135954465,3,1.0,0.5,True,block_kinematic,0,topk_auc,0.95,0.9
0,0.5762237605457945,0.03274880135954465,3,1.0,0.5,True,block_kinematic,0,topk_auc,0.95,0.95
0,0.5762237605457945,0.03274880135954465,3,1.0,0.5,True,block_kinematic,0,mrmr,0.9,0.9
0,0.5762237605457945,0.03274880135954465,3,1.0,0.5,True,block_kinematic,0,mrmr,0.9,0.95
0,0.5762237605457945,0.03274880135954465,3,1.0,0.5,True,block_kinematic,0,mrmr,0.95,0.9
0,0.5762237605457945,0.03274880135954465,3,1.0,0.5,True,block_kinematic,0,mrmr,0.95,0.95
0,0.5597633534074212,0.022143521254391015,3,1.0,0.5,True,block_kinematic,8,topk_auc,0.9,0.9
0,0.5597633534074212,0.022143521254391015,3,1.0,0.5,True,block_kinematic,8,topk_auc,0.9,0.95
0,0.5792937680649546,0.032677103555917485,3,1.0,0.5,True,block_kinematic,8,topk_auc,0.95,0.9
0,0.5792937680649546,0.032677103555917485,3,1.0,0.5,True,block_kinematic,8,topk_auc,0.95,0.95
0,0.5543416251043369,0.014607317089737948,3,1.0,0.5,True,block_kinematic,8,mrmr,0.9,0.9
0,0.5543416251043369,0.014607317089737948,3,1.0,0.5,True,block_kinematic,8,mrmr,0.9,0.95
0,0.5543416251043369,0.014607317089737948,3,1.0,0.5,True,block_kinematic,8,mrmr,0.95,0.9
0,0.5543416251043369,0.014607317089737948,3,1.0,0.5,True,block_kinematic,8,mrmr,0.95,0.95
0,0.5460527858832943,0.004499699339923855,3,1.0,0.5,True,block_kinematic,16,topk_auc,0.9,0.9
0,0.5460527858832943,0.004499699339923855,3,1.0,0.5,True,block_kinematic,16,topk_auc,0.9,0.95
0,0.5526302401302402,0.02572089117402937,3,1.0,0.5,True,block_kinematic,16,topk_auc,0.95,0.9
0,0.5526302401302402,0.02572089117402937,3,1.0,0.5,True,block_kinematic,16,topk_auc,0.95,0.95
0,0.5563580016969848,0.006548589056851657,3,1.0,0.5,True,block_kinematic,16,mrmr,0.9,0.9
0,0.5573144526534357,0.007291333369700881,3,1.0,0.5,True,block_kinematic,16,mrmr,0.9,0.95
0,0.5566937770327601,0.006073909245892494,3,1.0,0.5,True,block_kinematic,16,mrmr,0.95,0.9
0,0.557650227989211,0.006821260288086408,3,1.0,0.5,True,block_kinematic,16,mrmr,0.95,0.95
0,0.5509749901699054,0.012553082623261982,3,1.0,0.5,True,block_kinematic,32,topk_auc,0.9,0.9
0,0.5509749901699054,0.012553082623261982,3,1.0,0.5,True,block_kinematic,32,topk_auc,0.9,0.95
0,0.5577594800052427,0.011662185504063893,3,1.0,0.5,True,block_kinematic,32,topk_auc,0.95,0.9
0,0.5577594800052427,0.011662185504063893,3,1.0,0.5,True,block_kinematic,32,topk_auc,0.95,0.95
0,0.5485227264888282,0.011938942032668976,3,1.0,0.5,True,block_kinematic,32,mrmr,0.9,0.9
0,0.5472813752474769,0.01255547760348916,3,1.0,0.5,True,block_kinematic,32,mrmr,0.9,0.95
0,0.5448862813269592,0.012681881170363445,3,1.0,0.5,True,block_kinematic,32,mrmr,0.95,0.9
0,0.5483356097762877,0.01072538770122993,3,1.0,0.5,True,block_kinematic,32,mrmr,0.95,0.95
0,0.5771312334871658,0.03441035053109074,3,1.0,0.75,True,block_kinematic,0,topk_auc,0.9,0.9
0,0.5771312334871658,0.03441035053109074,3,1.0,0.75,True,block_kinematic,0,topk_auc,0.9,0.95
0,0.5771312334871658,0.03441035053109074,3,1.0,0.75,True,block_kinematic,0,topk_auc,0.95,0.9
0,0.5771312334871658,0.03441035053109074,3,1.0,0.75,True,block_kinematic,0,topk_auc,0.95,0.95
0,0.5771312334871658,0.03441035053109074,3,1.0,0.75,True,block_kinematic,0,mrmr,0.9,0.9
0,0.5771312334871658,0.03441035053109074,3,1.0,0.75,True,block_kinematic,0,mrmr,0.9,0.95
0,0.5771312334871658,0.03441035053109074,3,1.0,0.75,True,block_kinematic,0,mrmr,0.95,0.9
0,0.5771312334871658,0.03441035053109074,3,1.0,0.75,True,block_kinematic,0,mrmr,0.95,0.95
0,0.560974783220546,0.022765505750368443,3,1.0,0.75,True,block_kinematic,8,topk_auc,0.9,0.9
0,0.560974783220546,0.022765505750368443,3,1.0,0.75,True,block_kinematic,8,topk_auc,0.9,0.95
0,0.5798382173382173,0.03448975232328299,3,1.0,0.75,True,block_kinematic,8,topk_auc,0.95,0.9
0,0.5798382173382173,0.03448975232328299,3,1.0,0.75,True,block_kinematic,8,topk_auc,0.95,0.95
0,0.5545486606927285,0.013277867142442418,3,1.0,0.75,True,block_kinematic,8,mrmr,0.9,0.9
0,0.5545486606927285,0.013277867142442418,3,1.0,0.75,True,block_kinematic,8,mrmr,0.9,0.95
0,0.5545486606927285,0.013277867142442418,3,1.0,0.75,True,block_kinematic,8,mrmr,0.95,0.9
0,0.5545486606927285,0.013277867142442418,3,1.0,0.75,True,block_kinematic,8,mrmr,0.95,0.95
0,0.5467312348668281,0.004630687495130328,3,1.0,0.75,True,block_kinematic,16,topk_auc,0.9,0.9
0,0.5467312348668281,0.004630687495130328,3,1.0,0.75,True,block_kinematic,16,topk_auc,0.9,0.95
0,0.5534219938880955,0.026766569897266446,3,1.0,0.75,True,block_kinematic,16,topk_auc,0.95,0.9
0,0.5534219938880955,0.026766569897266446,3,1.0,0.75,True,block_kinematic,16,topk_auc,0.95,0.95
0,0.5572128750094852,0.0053817670409575,3,1.0,0.75,True,block_kinematic,16,mrmr,0.9,0.9
0,0.5583321261287363,0.006302123484556741,3,1.0,0.75,True,block_kinematic,16,mrmr,0.9,0.95
0,0.5574062002028104,0.005108411899944182,3,1.0,0.75,True,block_kinematic,16,mrmr,0.95,0.9
0,0.5585254513220616,0.0060346049740591275,3,1.0,0.75,True,block_kinematic,16,mrmr,0.95,0.95
0,0.5525958347992247,0.012823361866837326,3,1.0,0.75,True,block_kinematic,32,topk_auc,0.9,0.9
0,0.5525958347992247,0.012823361866837326,3,1.0,0.75,True,block_kinematic,32,topk_auc,0.9,0.95
0,0.5582944440995289,0.011873807402015227,3,1.0,0.75,True,block_kinematic,32,topk_auc,0.95,0.9
0,0.5582944440995289,0.011873807402015227,3,1.0,0.75,True,block_kinematic,32,topk_auc,0.95,0.95
0,0.5487420928098894,0.010171261839225714,3,1.0,0.75,True,block_kinematic,32,mrmr,0.9,0.9
0,0.5477856418534385,0.010733056150729808,3,1.0,0.75,True,block_kinematic,32,mrmr,0.9,0.95
0,0.545692607768879,0.011590552427982601,3,1.0,0.75,True,block_kinematic,32,mrmr,0.95,0.9
0,0.5493454364217076,0.009280192335990643,3,1.0,0.75,True,block_kinematic,32,mrmr,0.95,0.95
0,0.569655963935625,0.030915843809672758,3,2.0,0.25,True,block_kinematic,0,topk_auc,0.9,0.9
0,0.569655963935625,0.030915843809672758,3,2.0,0.25,True,block_kinematic,0,topk_auc,0.9,0.95
0,0.569655963935625,0.030915843809672758,3,2.0,0.25,True,block_kinematic,0,topk_auc,0.95,0.9
0,0.569655963935625,0.030915843809672758,3,2.0,0.25,True,block_kinematic,0,topk_auc,0.95,0.95
0,0.569655963935625,0.030915843809672758,3,2.0,0.25,True,block_kinematic,0,mrmr,0.9,0.9
0,0.569655963935625,0.030915843809672758,3,2.0,0.25,True,block_kinematic,0,mrmr,0.9,0.95
0,0.569655963935625,0.030915843809672758,3,2.0,0.25,True,block_kinematic,0,mrmr,0.95,0.9
0,0.569655963935625,0.030915843809672758,3,2.0,0.25,True,block_kinematic,0,mrmr,0.95,0.95
0,0.5545614225698972,0.020960647473061027,3,2.0,0.25,True,block_kinematic,8,topk_auc,0.9,0.9
0,0.5545614225698972,0.020960647473061027,3,2.0,0.25,True,block_kinematic,8,topk_auc,0.9,0.95
0,0.577550909542435,0.0298035554951044,3,2.0,0.25,True,block_kinematic,8,topk_auc,0.95,0.9
0,0.577550909542435,0.0298035554951044,3,2.0,0.25,True,block_kinematic,8,topk_auc,0.95,0.95
0,0.5502016893966047,0.017552022806400242,3,2.0,0.25,True,block_kinematic,8,mrmr,0.9,0.9
0,0.5502016893966047,0.017552022806400242,3,2.0,0.25,True,block_kinematic,8,mrmr,0.9,0.95
0,0.5502016893966047,0.017552022806400242,3,2.0,0.25,True,block_kinematic,8,mrmr,0.95,0.9
0,0.5502016893966047,0.017552022806400242,3,2.0,0.25,True,block_kinematic,8,mrmr,0.95,0.95
0,0.5421653283941419,0.006400631789393787,3,2.0,0.25,True,block_kinematic,16,topk_auc,0.9,0.9
0,0.5421653283941419,0.006400631789393787,3,2.0,0.25,True,block_kinematic,16,topk_auc,0.9,0.95
0,0.5502503224960852,0.02285566747083498,3,2.0,0.25,True,block_kinematic,16,topk_auc,0.95,0.9
0,0.5502503224960852,0.02285566747083498,3,2.0,0.25,True,block_kinematic,16,topk_auc,0.95,0.95
0,0.5514947779778289,0.009614102960967137,3,2.0,0.25,True,block_kinematic,16,mrmr,0.9,0.9
0,0.552705604188655,0.010202360149163484,3,2.0,0.25,True,block_kinematic,16,mrmr,0.9,0.95
0,0.5511997026827535,0.010018420337300245,3,2.0,0.25,True,block_kinematic,16,mrmr,0.95,0.9
0,0.5524105288935798,0.010617932601353337,3,2.0,0.25,True,block_kinematic,16,mrmr,0.95,0.95
0,0.5451727337320557,0.008955401166813195,3,2.0,0.25,True,block_kinematic,32,topk_auc,0.9,0.9
0,0.5451727337320557,0.008955401166813195,3,2.0,0.25,True,block_kinematic,32,topk_auc,0.9,0.95
0,0.5585967626221864,0.010917387347533482,3,2.0,0.25,True,block_kinematic,32,topk_auc,0.95,0.9
