feature,importance
component_93__tortuosity__std,0.0
component_91__radius__max__mean,0.0
component_91__radius__max__std,0.0
component_91__radius__max__min,0.0
component_91__radius__max__max,0.0
component_91__radius__max__count,0.0
component_91__length__mean,0.0
component_91__length__std,0.0
component_91__length__min,0.0
component_91__radius__q3__count,0.0
component_91__radius__mean__count,0.0
component_91__radius__sd__mean,0.0
component_91__radius__sd__std,0.0
component_91__radius__sd__min,0.0
component_91__radius__sd__max,0.0
component_91__radius__sd__count,0.0
component_91__radius__median__mean,0.0
component_91__radius__q1__mean,0.0
component_91__radius__median__min,0.0
component_91__radius__median__max,0.0
component_91__radius__median__count,0.0
component_91__radius__min__mean,0.0
component_91__radius__min__std,0.0
component_91__radius__min__min,0.0
component_91__radius__min__max,0.0
component_91__radius__min__count,0.0
component_91__radius__median__std,0.0
component_91__curvature__sd__std,0.0
component_91__curvature__sd__min,0.0
component_91__curvature__sd__max,0.0
component_91__curvature__sd__count,0.0
component_91__curvature__median__mean,0.0
component_91__curvature__median__std,0.0
component_91__curvature__median__min,0.0
component_91__length__max,0.0
component_91__curvature__min__mean,0.0
component_91__curvature__min__std,0.0
component_91__curvature__min__min,0.0
component_91__curvature__min__max,0.0
component_91__curvature__min__count,0.0
component_91__curvature__q1__mean,0.0
component_91__curvature__q1__std,0.0
component_91__curvature__q1__min,0.0
component_91__curvature__median__count,0.0
component_91__length__count,0.0
component_91__tortuosity__mean,0.0
component_91__tortuosity__std,0.0
component_91__tortuosity__min,0.0
component_91__tortuosity__max,0.0
component_91__tortuosity__count,0.0
component_91__volume__mean,0.0
component_91__curvature__sd__mean,0.0
component_91__volume__min,0.0
component_91__volume__max,0.0
component_91__volume__count,0.0
component_91__curvature__mean__mean,0.0
component_91__curvature__mean__std,0.0
component_91__curvature__mean__min,0.0
component_91__curvature__mean__max,0.0
component_91__curvature__mean__count,0.0
component_91__volume__std,0.0
component_90__length__min,0.0
component_90__length__max,0.0
component_90__length__count,0.0
component_90__tortuosity__mean,0.0
component_90__tortuosity__std,0.0
component_90__tortuosity__min,0.0
component_90__tortuosity__max,0.0
component_91__radius__mean__max,0.0
component_90__volume__mean,0.0
component_90__volume__std,0.0
component_90__volume__min,0.0
component_90__volume__max,0.0
component_90__volume__count,0.0
component_90__curvature__mean__mean,0.0
component_90__curvature__mean__std,0.0
component_90__curvature__mean__min,0.0
component_90__tortuosity__count,0.0
component_90__radius__q1__mean,0.0
component_90__radius__q1__std,0.0
component_90__radius__q1__min,0.0
component_90__radius__q1__max,0.0
component_90__radius__q1__count,0.0
component_90__radius__q3__mean,0.0
component_90__radius__q3__std,0.0
component_90__length__std,0.0
component_90__radius__q3__max,0.0
component_90__radius__q3__count,0.0
component_90__radius__max__mean,0.0
component_90__radius__max__std,0.0
component_90__radius__max__min,0.0
component_90__radius__max__max,0.0
component_90__radius__max__count,0.0
component_90__length__mean,0.0
component_90__radius__q3__min,0.0
component_90__curvature__q1__min,0.0
component_90__curvature__q1__max,0.0
component_90__curvature__q1__count,0.0
component_90__curvature__q3__mean,0.0
component_90__curvature__q3__std,0.0
component_90__curvature__q3__min,0.0
component_90__curvature__q3__max,0.0
component_90__curvature__mean__max,0.0
component_90__curvature__max__mean,0.0
component_90__curvature__max__std,0.0
component_90__curvature__max__min,0.0
component_90__curvature__max__max,0.0
component_90__curvature__max__count,0.0
component_91__radius__mean__mean,0.0
component_91__radius__mean__std,0.0
component_91__radius__mean__min,0.0
component_90__curvature__q3__count,0.0
component_90__curvature__mean__count,0.0
component_90__curvature__sd__mean,0.0
component_90__curvature__sd__std,0.0
component_90__curvature__sd__min,0.0
component_90__curvature__sd__max,0.0
component_90__curvature__sd__count,0.0
component_90__curvature__median__mean,0.0
component_90__curvature__median__std,0.0
component_90__curvature__q1__std,0.0
component_90__curvature__median__max,0.0
component_90__curvature__median__count,0.0
component_90__curvature__min__mean,0.0
component_90__curvature__min__std,0.0
component_90__curvature__min__min,0.0
component_90__curvature__min__max,0.0
component_90__curvature__min__count,0.0
component_90__curvature__q1__mean,0.0
component_90__curvature__median__min,0.0
component_92__curvature__q3__mean,0.0
component_92__curvature__q3__std,0.0
component_92__curvature__q3__min,0.0
component_92__curvature__q3__max,0.0
component_92__curvature__q3__count,0.0
component_92__curvature__max__mean,0.0
component_92__curvature__max__std,0.0
component_91__curvature__q1__max,0.0
component_92__curvature__max__max,0.0
component_92__curvature__max__count,0.0
component_93__radius__mean__mean,0.0
component_93__radius__mean__std,0.0
component_93__radius__mean__min,0.0
component_93__radius__mean__max,0.0
component_93__radius__mean__count,0.0
component_93__radius__sd__mean,0.0
component_92__curvature__max__min,0.0
component_92__curvature__sd__max,0.0
component_92__curvature__sd__count,0.0
component_92__curvature__median__mean,0.0
component_92__curvature__median__std,0.0
component_92__curvature__median__min,0.0
component_92__curvature__median__max,0.0
component_92__curvature__median__count,0.0
component_92__curvature__q1__count,0.0
component_92__curvature__min__std,0.0
component_92__curvature__min__min,0.0
component_92__curvature__min__max,0.0
component_92__curvature__min__count,0.0
component_92__curvature__q1__mean,0.0
component_92__curvature__q1__std,0.0
component_92__curvature__q1__min,0.0
component_92__curvature__q1__max,0.0
component_92__curvature__min__mean,0.0
component_93__radius__q3__mean,0.0
component_93__radius__q3__std,0.0
component_93__radius__q3__min,0.0
component_93__radius__q3__max,0.0
component_93__radius__q3__count,0.0
component_93__radius__max__mean,0.0
component_93__radius__max__std,0.0
component_93__radius__sd__std,0.0
component_93__radius__max__max,0.0
component_93__radius__max__count,0.0
component_93__length__mean,0.0
component_93__length__std,0.0
component_93__length__min,0.0
component_93__length__max,0.0
component_93__length__count,0.0
component_93__tortuosity__mean,0.0
component_93__radius__max__min,0.0
component_93__radius__sd__min,0.0
component_93__radius__sd__max,0.0
component_93__radius__sd__count,0.0
component_93__radius__median__mean,0.0
component_93__radius__median__std,0.0
component_93__radius__median__min,0.0
component_93__radius__median__max,0.0
component_93__radius__median__count,0.0
component_93__radius__q1__count,0.0
component_93__radius__min__std,0.0
component_93__radius__min__min,0.0
component_93__radius__min__max,0.0
component_93__radius__min__count,0.0
component_93__radius__q1__mean,0.0
component_93__radius__q1__std,0.0
component_93__radius__q1__min,0.0
component_93__radius__q1__max,0.0
component_93__radius__min__mean,0.0
component_92__radius__sd__std,0.0
component_92__radius__sd__min,0.0
component_92__radius__sd__max,0.0
component_92__radius__sd__count,0.0
component_92__radius__median__mean,0.0
component_92__radius__median__std,0.0
component_92__radius__median__min,0.0
component_92__curvature__sd__min,0.0
component_92__radius__median__count,0.0
component_92__radius__min__mean,0.0
component_92__radius__min__std,0.0
component_92__radius__min__min,0.0
component_92__radius__min__max,0.0
component_92__radius__min__count,0.0
component_92__radius__q1__mean,0.0
component_92__radius__q1__std,0.0
component_92__radius__median__max,0.0
component_91__curvature__q1__count,0.0
component_91__curvature__q3__mean,0.0
component_91__curvature__q3__std,0.0
component_91__curvature__q3__min,0.0
component_91__curvature__q3__max,0.0
component_91__curvature__q3__count,0.0
component_91__curvature__max__mean,0.0
component_92__radius__sd__mean,0.0
component_91__curvature__max__min,0.0
component_91__curvature__max__max,0.0
component_91__curvature__max__count,0.0
component_92__radius__mean__mean,0.0
component_92__radius__mean__std,0.0
component_92__radius__mean__min,0.0
component_92__radius__mean__max,0.0
component_92__radius__mean__count,0.0
component_91__curvature__max__std,0.0
component_92__tortuosity__std,0.0
component_92__tortuosity__min,0.0
component_92__tortuosity__max,0.0
component_92__tortuosity__count,0.0
component_92__volume__mean,0.0
component_92__volume__std,0.0
component_92__volume__min,0.0
component_92__radius__q1__min,0.0
component_92__volume__count,0.0
component_92__curvature__mean__mean,0.0
component_92__curvature__mean__std,0.0
component_92__curvature__mean__min,0.0
component_92__curvature__mean__max,0.0
component_92__curvature__mean__count,0.0
component_92__curvature__sd__mean,0.0
component_92__curvature__sd__std,0.0
component_92__volume__max,0.0
component_92__radius__q1__max,0.0
component_92__radius__q1__count,0.0
component_92__radius__q3__mean,0.0
component_92__radius__q3__std,0.0
component_92__radius__q3__min,0.0
component_92__radius__q3__max,0.0
component_92__radius__q3__count,0.0
component_92__radius__max__mean,0.0
component_92__tortuosity__mean,0.0
component_92__radius__max__min,0.0
component_92__radius__max__max,0.0
component_92__radius__max__count,0.0
component_92__length__mean,0.0
component_92__length__std,0.0
component_92__length__min,0.0
component_92__length__max,0.0
component_92__length__count,0.0
component_92__radius__max__std,0.0
component_100__curvature__max__std,0.0
component_100__curvature__max__min,0.0
component_100__curvature__max__max,0.0
component_100__curvature__max__count,0.0
component_100_bifurcation__angles__pair1__mean,0.0
component_100_bifurcation__angles__pair1__std,0.0
component_100_bifurcation__angles__pair1__min,0.0
component_96__curvature__min__mean,0.0
component_100_bifurcation__angles__pair1__count,0.0
component_100_bifurcation__angles__pair2__mean,0.0
component_100_bifurcation__angles__pair2__std,0.0
component_100_bifurcation__angles__pair2__min,0.0
component_100_bifurcation__angles__pair2__max,0.0
component_100_bifurcation__angles__pair2__count,0.0
component_100_bifurcation__angles__pair3__mean,0.0
component_100_bifurcation__angles__pair3__std,0.0
component_100_bifurcation__angles__pair1__max,0.0
component_100__curvature__median__count,0.0
component_100__curvature__min__mean,0.0
component_100__curvature__min__std,0.0
component_100__curvature__min__min,0.0
component_100__curvature__min__max,0.0
component_100__curvature__min__count,0.0
component_100__curvature__q1__mean,0.0
component_100__curvature__max__mean,0.0
component_100__curvature__q1__min,0.0
component_100__curvature__q1__max,0.0
component_100__curvature__q1__count,0.0
component_100__curvature__q3__mean,0.0
component_100__curvature__q3__std,0.0
component_100__curvature__q3__min,0.0
component_100__curvature__q3__max,0.0
component_100__curvature__q3__count,0.0
component_100__curvature__q1__std,0.0
component_101__radius__min__mean,0.0
component_101__radius__min__std,0.0
component_101__radius__min__min,0.0
component_101__radius__min__max,0.0
component_101__radius__min__count,0.0
component_101__radius__q1__mean,0.0
component_101__radius__q1__std,0.0
component_100_bifurcation__angles__pair3__min,0.0
component_101__radius__q1__max,0.0
component_101__radius__q1__count,0.0
component_101__radius__q3__mean,0.0
component_101__radius__q3__std,0.0
component_101__radius__q3__min,0.0
component_101__radius__q3__max,0.0
component_101__radius__q3__count,0.0
component_101__radius__max__mean,0.0
component_101__radius__q1__min,0.0
component_100_bifurcation__angles__pair3__max,0.0
component_100_bifurcation__angles__pair3__count,0.0
component_101__radius__mean__mean,0.0
component_101__radius__mean__std,0.0
component_101__radius__mean__min,0.0
component_101__radius__mean__max,0.0
component_101__radius__mean__count,0.0
component_101__radius__median__count,0.0
component_101__radius__sd__std,0.0
component_101__radius__sd__min,0.0
component_101__radius__sd__max,0.0
component_101__radius__sd__count,0.0
component_101__radius__median__mean,0.0
component_101__radius__median__std,0.0
component_101__radius__median__min,0.0
component_101__radius__median__max,0.0
component_101__radius__sd__mean,0.0
component_100__radius__median__min,0.0
component_100__radius__median__max,0.0
component_100__radius__median__count,0.0
component_100__radius__min__mean,0.0
component_100__radius__min__std,0.0
component_100__radius__min__min,0.0
component_100__radius__min__max,0.0
component_100__curvature__median__max,0.0
component_100__radius__q1__mean,0.0
component_100__radius__q1__std,0.0
component_100__radius__q1__min,0.0
component_100__radius__q1__max,0.0
component_100__radius__q1__count,0.0
component_100__radius__q3__mean,0.0
component_100__radius__q3__std,0.0
component_100__radius__q3__min,0.0
component_100__radius__min__count,0.0
component_99__curvature__q3__count,0.0
component_99__curvature__max__mean,0.0
component_99__curvature__max__std,0.0
component_99__curvature__max__min,0.0
component_99__curvature__max__max,0.0
component_99__curvature__max__count,0.0
component_100__radius__mean__mean,0.0
component_100__radius__median__std,0.0
component_100__radius__mean__min,0.0
component_100__radius__mean__max,0.0
component_100__radius__mean__count,0.0
component_100__radius__sd__mean,0.0
component_100__radius__sd__min,0.0
component_100__radius__sd__max,0.0
component_100__radius__sd__count,0.0
component_100__radius__median__mean,0.0
component_100__radius__mean__std,0.0
component_100__volume__min,0.0
component_100__volume__max,0.0
component_100__volume__count,0.0
component_100__curvature__mean__mean,0.0
component_100__curvature__mean__std,0.0
component_100__curvature__mean__min,0.0
component_100__curvature__mean__max,0.0
component_100__radius__q3__max,0.0
component_100__curvature__sd__mean,0.0
component_100__curvature__sd__std,0.0
component_100__curvature__sd__min,0.0
component_100__curvature__sd__max,0.0
component_100__curvature__sd__count,0.0
component_100__curvature__median__mean,0.0
component_100__curvature__median__std,0.0
component_100__curvature__median__min,0.0
component_100__curvature__mean__count,0.0
component_100__radius__q3__count,0.0
component_100__radius__max__mean,0.0
component_100__radius__max__std,0.0
component_100__radius__max__min,0.0
component_100__radius__max__max,0.0
component_100__radius__max__count,0.0
component_100__length__mean,0.0
component_100__length__std,0.0
component_100__volume__std,0.0
component_100__length__max,0.0
component_100__length__count,0.0
component_100__tortuosity__mean,0.0
component_100__tortuosity__std,0.0
component_100__tortuosity__min,0.0
component_100__tortuosity__max,0.0
component_100__tortuosity__count,0.0
component_100__volume__mean,0.0
component_100__length__min,0.0
component_102__radius__max__count,0.0
component_102__length__mean,0.0
component_102__length__std,0.0
component_102__length__min,0.0
component_102__length__max,0.0
component_102__length__count,0.0
component_102__tortuosity__mean,0.0
component_101__radius__max__std,0.0
component_102__tortuosity__min,0.0
component_102__tortuosity__max,0.0
component_102__tortuosity__count,0.0
component_102__volume__mean,0.0
component_102__volume__std,0.0
component_102__volume__min,0.0
component_102__volume__max,0.0
component_102__volume__count,0.0
component_102__tortuosity__std,0.0
component_102__radius__min__std,0.0
component_102__radius__min__max,0.0
component_102__radius__min__count,0.0
component_102__radius__q1__mean,0.0
component_102__radius__q1__std,0.0
component_102__radius__q1__min,0.0
component_102__radius__q1__max,0.0
component_102__radius__max__max,0.0
component_102__radius__q3__mean,0.0
component_102__radius__q3__std,0.0
component_102__radius__q3__min,0.0
component_102__radius__q3__max,0.0
component_102__radius__q3__count,0.0
component_102__radius__max__mean,0.0
component_102__radius__max__std,0.0
component_102__radius__max__min,0.0
component_102__radius__q1__count,0.0
component_102__curvature__min__count,0.0
component_102__curvature__q1__mean,0.0
component_102__curvature__q1__std,0.0
component_102__curvature__q1__min,0.0
component_102__curvature__q1__max,0.0
component_102__curvature__q1__count,0.0
component_102__curvature__q3__mean,0.0
component_102__curvature__mean__mean,0.0
component_102__curvature__q3__min,0.0
component_102__curvature__q3__max,0.0
component_102__curvature__q3__count,0.0
component_102__curvature__max__mean,0.0
component_102__curvature__max__std,0.0
component_102__curvature__max__min,0.0
component_102__curvature__max__max,0.0
component_102__curvature__max__count,0.0
component_102__curvature__q3__std,0.0
component_102__curvature__mean__std,0.0
component_102__curvature__mean__min,0.0
component_102__curvature__mean__max,0.0
component_102__curvature__mean__count,0.0
component_102__curvature__sd__mean,0.0
component_102__curvature__sd__std,0.0
component_102__curvature__sd__min,0.0
component_102__curvature__sd__max,0.0
component_102__curvature__min__max,0.0
component_102__curvature__median__mean,0.0
component_102__curvature__median__std,0.0
component_102__curvature__median__min,0.0
component_102__curvature__median__max,0.0
component_102__curvature__median__count,0.0
component_102__curvature__min__mean,0.0
component_102__curvature__min__std,0.0
component_102__curvature__min__min,0.0
component_102__curvature__sd__count,0.0
component_101__volume__count,0.0
component_101__curvature__mean__mean,0.0
component_101__curvature__mean__std,0.0
component_101__curvature__mean__min,0.0
component_101__curvature__mean__max,0.0
component_101__curvature__mean__count,0.0
component_101__curvature__sd__mean,0.0
component_102__radius__min__mean,0.0
component_101__curvature__sd__min,0.0
component_101__curvature__sd__max,0.0
component_101__curvature__sd__count,0.0
component_101__curvature__median__mean,0.0
component_101__curvature__median__std,0.0
component_101__curvature__median__min,0.0
component_101__curvature__median__max,0.0
component_101__curvature__median__count,0.0
component_101__curvature__sd__std,0.0
component_101__radius__max__min,0.0
component_101__radius__max__max,0.0
component_101__radius__max__count,0.0
component_101__length__mean,0.0
component_101__length__std,0.0
component_101__length__min,0.0
component_101__length__max,0.0
component_101__volume__max,0.0
component_101__tortuosity__mean,0.0
component_101__tortuosity__std,0.0
component_101__tortuosity__min,0.0
component_101__tortuosity__max,0.0
component_101__tortuosity__count,0.0
component_101__volume__mean,0.0
component_101__volume__std,0.0
component_101__volume__min,0.0
component_101__length__count,0.0
component_101__curvature__max__count,0.0
component_102__radius__mean__mean,0.0
component_102__radius__mean__std,0.0
component_102__radius__mean__min,0.0
component_102__radius__mean__max,0.0
component_102__radius__mean__count,0.0
component_102__radius__sd__mean,0.0
component_101__curvature__min__mean,0.0
component_102__radius__sd__min,0.0
component_102__radius__sd__max,0.0
component_102__radius__sd__count,0.0
component_102__radius__median__mean,0.0
component_102__radius__median__std,0.0
component_102__radius__median__min,0.0
component_102__radius__median__max,0.0
component_102__radius__median__count,0.0
component_102__radius__sd__std,0.0
component_101__curvature__min__std,0.0
component_101__curvature__min__min,0.0
component_101__curvature__min__max,0.0
component_101__curvature__min__count,0.0
component_101__curvature__q1__mean,0.0
component_101__curvature__q1__std,0.0
component_101__curvature__q1__min,0.0
component_101__curvature__q1__max,0.0
component_101__curvature__max__max,0.0
component_101__curvature__q3__mean,0.0
component_101__curvature__q3__std,0.0
component_101__curvature__q3__min,0.0
component_101__curvature__q3__max,0.0
component_101__curvature__q3__count,0.0
component_101__curvature__max__mean,0.0
component_101__curvature__max__std,0.0
component_101__curvature__max__min,0.0
component_101__curvature__q1__count,0.0
component_97__curvature__min__count,0.0
component_97__curvature__q1__mean,0.0
component_97__curvature__q1__std,0.0
component_97__curvature__q1__min,0.0
component_97__curvature__q1__max,0.0
component_97__curvature__q1__count,0.0
component_97__curvature__q3__mean,0.0
component_99__curvature__q3__max,0.0
component_97__curvature__q3__max,0.0
component_97__curvature__q3__count,0.0
component_97__curvature__max__mean,0.0
component_97__curvature__max__std,0.0
component_97__curvature__max__min,0.0
component_97__curvature__max__max,0.0
component_97__curvature__max__count,0.0
component_98__radius__mean__mean,0.0
component_97__curvature__q3__std,0.0
component_97__curvature__mean__std,0.0
component_97__curvature__mean__min,0.0
component_97__curvature__mean__max,0.0
component_97__curvature__mean__count,0.0
component_97__curvature__sd__mean,0.0
component_97__curvature__sd__std,0.0
component_97__curvature__sd__min,0.0
component_97__curvature__min__max,0.0
component_97__curvature__sd__count,0.0
component_97__curvature__median__mean,0.0
component_97__curvature__median__std,0.0
component_97__curvature__median__min,0.0
component_97__curvature__median__max,0.0
component_97__curvature__min__mean,0.0
component_97__curvature__min__std,0.0
component_97__curvature__min__min,0.0
component_97__curvature__sd__max,0.0
component_98__radius__min__count,0.0
component_98__radius__q1__mean,0.0
component_98__radius__q1__std,0.0
component_98__radius__q1__min,0.0
component_98__radius__q1__max,0.0
component_98__radius__q1__count,0.0
component_98__radius__q3__mean,0.0
component_98__radius__mean__std,0.0
component_98__radius__q3__min,0.0
component_98__radius__q3__max,0.0
component_98__radius__q3__count,0.0
component_98__radius__max__mean,0.0
component_98__radius__max__std,0.0
component_98__radius__max__min,0.0
component_98__radius__max__max,0.0
component_98__radius__max__count,0.0
component_98__radius__q3__std,0.0
component_98__radius__mean__min,0.0
component_98__radius__mean__max,0.0
component_98__radius__mean__count,0.0
component_98__radius__sd__mean,0.0
component_98__radius__sd__std,0.0
component_98__radius__sd__min,0.0
component_98__radius__sd__max,0.0
component_98__radius__min__max,0.0
component_98__radius__median__mean,0.0
component_98__radius__median__std,0.0
component_98__radius__median__min,0.0
component_98__radius__median__max,0.0
component_98__radius__median__count,0.0
component_98__radius__min__mean,0.0
component_98__radius__min__std,0.0
component_98__radius__min__min,0.0
component_98__radius__sd__count,0.0
component_96__curvature__max__max,0.0
component_96__curvature__max__count,0.0
component_97__radius__mean__mean,0.0
component_97__radius__mean__std,0.0
component_97__radius__mean__min,0.0
component_97__radius__mean__max,0.0
component_97__radius__mean__count,0.0
component_97__curvature__mean__mean,0.0
component_97__radius__sd__std,0.0
component_97__radius__sd__min,0.0
component_97__radius__sd__max,0.0
component_97__radius__sd__count,0.0
component_97__radius__median__mean,0.0
component_97__radius__median__std,0.0
component_97__radius__median__min,0.0
component_97__radius__median__max,0.0
component_97__radius__sd__mean,0.0
component_96__curvature__min__std,0.0
component_96__curvature__min__min,0.0
component_96__curvature__min__max,0.0
component_96__curvature__min__count,0.0
component_96__curvature__q1__mean,0.0
component_96__curvature__q1__std,0.0
component_96__curvature__q1__min,0.0
component_96__curvature__max__min,0.0
component_96__curvature__q1__count,0.0
component_96__curvature__q3__mean,0.0
component_96__curvature__q3__std,0.0
component_96__curvature__q3__min,0.0
component_96__curvature__q3__max,0.0
component_96__curvature__q3__count,0.0
component_96__curvature__max__mean,0.0
component_96__curvature__max__std,0.0
component_96__curvature__q1__max,0.0
component_97__radius__max__max,0.0
component_97__radius__max__count,0.0
component_97__length__mean,0.0
component_97__length__std,0.0
component_97__length__min,0.0
component_97__length__max,0.0
component_97__length__count,0.0
component_97__radius__median__count,0.0
component_97__tortuosity__std,0.0
component_97__tortuosity__min,0.0
component_97__tortuosity__max,0.0
component_97__volume__mean,0.0
component_97__volume__std,0.0
component_97__volume__min,0.0
component_97__volume__max,0.0
component_97__volume__count,0.0
component_97__tortuosity__mean,0.0
component_97__radius__min__mean,0.0
component_97__radius__min__std,0.0
component_97__radius__min__min,0.0
component_97__radius__min__max,0.0
component_97__radius__min__count,0.0
component_97__radius__q1__mean,0.0
component_97__radius__q1__std,0.0
component_97__radius__q1__min,0.0
component_97__radius__max__min,0.0
component_97__radius__q1__count,0.0
component_97__radius__q3__mean,0.0
component_97__radius__q3__std,0.0
component_97__radius__q3__min,0.0
component_97__radius__q3__max,0.0
component_97__radius__q3__count,0.0
component_97__radius__max__mean,0.0
component_97__radius__max__std,0.0
component_97__radius__q1__max,0.0
component_99__radius__q3__min,0.0
component_99__radius__q3__max,0.0
component_99__radius__q3__count,0.0
component_99__radius__max__mean,0.0
component_99__radius__max__std,0.0
component_99__radius__max__min,0.0
component_99__radius__max__max,0.0
component_98__length__mean,0.0
component_99__length__mean,0.0
component_99__length__std,0.0
component_99__length__min,0.0
component_99__length__max,0.0
component_99__length__count,0.0
component_99__tortuosity__mean,0.0
component_99__tortuosity__std,0.0
component_99__tortuosity__min,0.0
component_99__radius__max__count,0.0
component_99__radius__sd__count,0.0
component_99__radius__median__mean,0.0
component_99__radius__median__std,0.0
component_99__radius__median__min,0.0
component_99__radius__median__max,0.0
component_99__radius__median__count,0.0
component_99__radius__min__mean,0.0
component_99__radius__q3__std,0.0
component_99__radius__min__min,0.0
component_99__radius__min__max,0.0
component_99__radius__min__count,0.0
component_99__radius__q1__mean,0.0
component_99__radius__q1__std,0.0
component_99__radius__q1__min,0.0
component_99__radius__q1__count,0.0
component_99__radius__q3__mean,0.0
component_99__radius__min__std,0.0
component_99__curvature__median__min,0.0
component_99__curvature__median__max,0.0
component_99__curvature__median__count,0.0
component_99__curvature__min__mean,0.0
component_99__curvature__min__std,0.0
component_99__curvature__min__min,0.0
component_99__curvature__min__max,0.0
component_65__curvature__mean__count,0.0
component_99__curvature__q1__mean,0.0
component_99__curvature__q1__std,0.0
component_99__curvature__q1__min,0.0
component_99__curvature__q1__max,0.0
component_99__curvature__q1__count,0.0
component_99__curvature__q3__mean,0.0
component_99__curvature__q3__std,0.0
component_99__curvature__q3__min,0.0
component_99__curvature__min__count,0.0
component_99__tortuosity__count,0.0
component_99__volume__mean,0.0
component_99__volume__std,0.0
component_99__volume__min,0.0
component_99__volume__max,0.0
component_99__volume__count,0.0
component_99__curvature__mean__mean,0.0
component_99__curvature__mean__std,0.0
component_99__curvature__median__std,0.0
component_99__curvature__mean__max,0.0
component_99__curvature__mean__count,0.0
component_99__curvature__sd__mean,0.0
component_99__curvature__sd__std,0.0
component_99__curvature__sd__min,0.0
component_99__curvature__sd__max,0.0
component_99__curvature__sd__count,0.0
component_99__curvature__median__mean,0.0
component_99__curvature__mean__min,0.0
component_98__curvature__mean__max,0.0
component_98__curvature__mean__count,0.0
component_98__curvature__sd__mean,0.0
component_98__curvature__sd__min,0.0
component_98__curvature__sd__max,0.0
component_98__curvature__sd__count,0.0
component_98__curvature__median__mean,0.0
component_99__radius__sd__max,0.0
component_98__curvature__median__min,0.0
component_98__curvature__median__max,0.0
component_98__curvature__median__count,0.0
component_98__curvature__min__mean,0.0
component_98__curvature__min__std,0.0
component_98__curvature__min__min,0.0
component_98__curvature__min__max,0.0
component_98__curvature__q1__mean,0.0
component_98__curvature__median__std,0.0
component_98__length__std,0.0
component_98__length__min,0.0
component_98__length__max,0.0
component_98__length__count,0.0
component_98__tortuosity__mean,0.0
component_98__tortuosity__std,0.0
component_98__tortuosity__min,0.0
component_98__curvature__mean__min,0.0
component_98__tortuosity__count,0.0
component_98__volume__mean,0.0
component_98__volume__std,0.0
component_98__volume__min,0.0
component_98__volume__max,0.0
component_98__volume__count,0.0
component_98__curvature__mean__mean,0.0
component_98__curvature__mean__std,0.0
component_98__tortuosity__max,0.0
component_98_bifurcation__angles__pair2__min,0.0
component_98_bifurcation__angles__pair2__max,0.0
component_98_bifurcation__angles__pair2__count,0.0
component_98_bifurcation__angles__pair3__mean,0.0
component_98_bifurcation__angles__pair3__std,0.0
component_98_bifurcation__angles__pair3__min,0.0
component_98_bifurcation__angles__pair3__max,0.0
component_98__curvature__q1__std,0.0
component_99__radius__mean__mean,0.0
component_99__radius__mean__std,0.0
component_99__radius__mean__min,0.0
component_99__radius__mean__max,0.0
component_99__radius__mean__count,0.0
component_99__radius__sd__mean,0.0
component_99__radius__sd__std,0.0
component_99__radius__sd__min,0.0
component_98_bifurcation__angles__pair3__count,0.0
component_98__curvature__q1__min,0.0
component_98__curvature__q1__count,0.0
component_98__curvature__q3__std,0.0
component_98__curvature__q3__min,0.0
component_98__curvature__q3__max,0.0
component_98__curvature__q3__count,0.0
component_98__curvature__max__mean,0.0
component_98__curvature__max__std,0.0
component_98_bifurcation__angles__pair2__std,0.0
component_98__curvature__max__max,0.0
component_98__curvature__max__count,0.0
component_98_bifurcation__angles__pair1__mean,0.0
component_98_bifurcation__angles__pair1__std,0.0
component_98_bifurcation__angles__pair1__min,0.0
component_98_bifurcation__angles__pair1__max,0.0
component_98_bifurcation__angles__pair1__count,0.0
component_98_bifurcation__angles__pair2__mean,0.0
component_98__curvature__max__min,0.0
component_33__radius__sd__count,0.0
component_33__radius__median__mean,0.0
component_33__radius__median__min,0.0
component_33__radius__median__max,0.0
component_33__radius__median__count,0.0
component_33__radius__min__mean,0.0
component_33__radius__min__std,0.0
component_55__curvature__median__count,0.0
component_33__radius__min__max,0.0
component_33__radius__min__count,0.0
component_33__radius__q1__mean,0.0
component_33__radius__q1__min,0.0
component_33__radius__q1__max,0.0
component_33__radius__q1__count,0.0
component_33__radius__q3__mean,0.0
component_33__radius__q3__std,0.0
component_33__radius__min__min,0.0
component_32__curvature__q3__mean,0.0
component_32__curvature__q3__std,0.0
component_32__curvature__q3__min,0.0
component_32__curvature__q3__max,0.0
component_32__curvature__max__mean,0.0
component_32__curvature__max__std,0.0
component_32__curvature__max__min,0.0
component_33__radius__sd__max,0.0
component_32__curvature__max__count,0.0
component_33__radius__mean__mean,0.0
component_33__radius__mean__std,0.0
component_33__radius__mean__min,0.0
component_33__radius__mean__max,0.0
component_33__radius__mean__count,0.0
component_33__radius__sd__mean,0.0
component_33__radius__sd__std,0.0
component_32__curvature__max__max,0.0
component_33__volume__count,0.0
component_33__curvature__mean__mean,0.0
component_33__curvature__mean__std,0.0
component_33__curvature__mean__min,0.0
component_33__curvature__mean__max,0.0
component_33__curvature__mean__count,0.0
component_33__curvature__sd__mean,0.0
component_33__radius__q3__min,0.0
component_33__curvature__sd__min,0.0
component_33__curvature__sd__max,0.0
component_33__curvature__sd__count,0.0
component_33__curvature__median__mean,0.0
component_33__curvature__median__std,0.0
component_33__curvature__median__min,0.0
component_33__curvature__median__max,0.0
component_33__curvature__median__count,0.0
