outer_fold,inner_auc_mean,inner_auc_std,inner_auc_n_folds,C,l1_ratio,feature_select_enabled,feature_select_mode,feature_select_max_abs_corr,feature_select_max_zero_rate
3,0.5330410673819505,0.021574953484228106,3,0.5,0.25,True,global_topk,0.95,0.95
3,0.537634243360614,0.021461005678310174,3,0.5,0.5,True,global_topk,0.9,0.9
3,0.537634243360614,0.021461005678310174,3,0.5,0.5,True,global_topk,0.9,0.95
3,0.537634243360614,0.021461005678310174,3,0.5,0.5,True,global_topk,0.95,0.9
3,0.537634243360614,0.021461005678310174,3,0.5,0.5,True,global_topk,0.95,0.95
3,0.5446621432642905,0.020213010217664997,3,0.5,0.75,True,global_topk,0.9,0.9
3,0.5446621432642905,0.020213010217664997,3,0.5,0.75,True,global_topk,0.9,0.95
3,0.5446621432642905,0.020213010217664997,3,0.5,0.75,True,global_topk,0.95,0.9
3,0.5446621432642905,0.020213010217664997,3,0.5,0.75,True,global_topk,0.95,0.95
3,0.5250078066306427,0.01992340630787002,3,1.0,0.25,True,global_topk,0.9,0.9
3,0.5250078066306427,0.01992340630787002,3,1.0,0.25,True,global_topk,0.9,0.95
3,0.5250078066306427,0.01992340630787002,3,1.0,0.25,True,global_topk,0.95,0.9
3,0.5250078066306427,0.01992340630787002,3,1.0,0.25,True,global_topk,0.95,0.95
3,0.526575722365577,0.020818379376426766,3,1.0,0.5,True,global_topk,0.9,0.9
3,0.526575722365577,0.020818379376426766,3,1.0,0.5,True,global_topk,0.9,0.95
3,0.526575722365577,0.020818379376426766,3,1.0,0.5,True,global_topk,0.95,0.9
3,0.526575722365577,0.020818379376426766,3,1.0,0.5,True,global_topk,0.95,0.95
3,0.5282438167496072,0.022312511293464152,3,1.0,0.75,True,global_topk,0.9,0.9
3,0.5282438167496072,0.022312511293464152,3,1.0,0.75,True,global_topk,0.9,0.95
3,0.5282438167496072,0.022312511293464152,3,1.0,0.75,True,global_topk,0.95,0.9
3,0.5282438167496072,0.022312511293464152,3,1.0,0.75,True,global_topk,0.95,0.95
3,0.5206602556676446,0.01976510858306855,3,2.0,0.25,True,global_topk,0.9,0.9
3,0.5206602556676446,0.01976510858306855,3,2.0,0.25,True,global_topk,0.9,0.95
3,0.5206602556676446,0.01976510858306855,3,2.0,0.25,True,global_topk,0.95,0.9
